88.97 : -1112.97
-1513.82 : 489.82
-250.33 : -773.67
-677.66 : -346.34
1070.38 : -2094.38
-2318.92 : 1294.92
-366.92 : -657.08
-797.91 : -226.09
404.88 : -1428.88
-1159.83 : 135.83
-107.35 : -916.65
-571.96 : -452.04
3859.82 : -4883.82
-3358.91 : 2334.91
-419.92 : -604.08
-867.91 : -156.09
224.54 : -1248.54
-1309.67 : 285.67
-183.36 : -840.64
-623.68 : -400.32
1835.32 : -2859.32
-1815.43 : 791.43
-310.88 : -713.12
-735.21 : -288.79
662.45 : -1686.45
-1043.21 : 19.21
-18.51 : -1005.49
-521.43 : -502.57
27299.20 : -28323.20
-28323.20 : 27299.20
-502.57 : -521.43
-1005.49 : -18.51
19.21 : -1043.21
-1686.45 : 662.45
-288.79 : -735.21
-713.12 : -310.88
791.43 : -1815.43
-2859.32 : 1835.32
-400.32 : -623.68
-840.64 : -183.36
285.67 : -1309.67
-1248.54 : 224.54
-156.09 : -867.91
-604.08 : -419.92
2334.91 : -3358.91
-4883.82 : 3859.82
-452.04 : -571.96
-916.65 : -107.35
135.83 : -1159.83
-1428.88 : 404.88
-226.09 : -797.91
-657.08 : -366.92
1294.92 : -2318.92
-2094.38 : 1070.38
-346.34 : -677.66
-773.67 : -250.33
489.82 : -1513.82
-1112.97 : 88.97
-75.80 : -948.20
-552.93 : -471.07
5893.08 : -6917.08
-8086.21 : 7062.21
-477.39 : -546.61
-959.16 : -64.84
74.24 : -1098.24
-1544.90 : 520.90
-258.21 : -765.79
-684.63 : -339.37
1006.50 : -2030.50
-2407.30 : 1383.30
-373.69 : -650.31
-806.21 : -217.79
379.01 : -1403.01
-1176.43 : 152.43
-117.46 : -906.54
-578.34 : -445.66
3439.46 : -4463.46
-3574.16 : 2550.16
-426.39 : -597.61
-877.31 : -146.69
205.59 : -1229.59
-1331.62 : 307.62
-192.16 : -831.84
-630.28 : -393.72
1704.34 : -2728.34
-1863.96 : 839.96
-318.10 : -705.90
-742.72 : -281.28
624.18 : -1648.18
-1056.42 : 32.42
-30.49 : -993.51
-527.71 : -496.29
16171.37 : -17195.37
-12425.10 : 11401.10
-490.00 : -534.00
-981.80 : -42.20
45.99 : -1069.99
-1611.94 : 587.94
-273.68 : -750.32
-698.75 : -325.25
891.73 : -1915.73
-2610.57 : 1586.57
-387.08 : -636.92
-823.17 : -200.83
330.45 : -1354.45
-1211.28 : 187.28
-137.12 : -886.88
-591.16 : -432.84
2799.50 : -3823.50
-4115.84 : 3091.84
-439.26 : -584.74
-896.62 : -127.38
169.57 : -1193.57
-1378.23 : 354.23
-209.37 : -814.63
-643.59 : -380.41
1480.08 : -2504.08
-1971.11 : 947.11
-332.34 : -691.66
-758.01 : -265.99
553.57 : -1577.57
-1083.92 : 59.92
-53.64 : -970.36
-540.30 : -483.70
8750.02 : -9774.02
-6059.15 : 5035.15
-464.74 : -559.26
-937.47 : -86.53
104.13 : -1128.13
-1484.19 : 460.19
-242.36 : -781.64
-670.75 : -353.25
1139.29 : -2163.29
-2237.89 : 1213.89
-360.11 : -663.89
-789.72 : -234.28
431.91 : -1455.91
-1143.74 : 119.74
-97.04 : -926.96
-565.60 : -458.40
4378.60 : -5402.60
-3171.17 : 2147.17
-413.42 : -610.58
-858.67 : -165.33
244.18 : -1268.18
-1288.53 : 264.53
-174.42 : -849.58
-617.11 : -406.89
1981.92 : -3005.92
-1769.85 : 745.85
-303.59 : -720.41
-727.77 : -296.23
702.94 : -1726.94
-1030.32 : 6.32
-6.24 : -1017.76
-515.14 : -508.86
82929.98 : -83953.98
-167397.53 : 166373.53
-510.43 : -513.57
-1020.87 : -3.13
3.15 : -1027.15
-1737.43 : 713.43
-298.08 : -725.92
-722.24 : -301.76
734.88 : -1758.88
-3045.35 : 2021.35
-408.52 : -615.48
-851.84 : -172.16
259.37 : -1283.37
-1273.20 : 249.20
-167.62 : -856.38
-612.21 : -411.79
2103.92 : -3127.92
-5551.86 : 4527.86
-459.99 : -564.01
-929.57 : -94.43
115.79 : -1139.79
-1462.86 : 438.86
-236.31 : -787.69
-665.60 : -358.40
1194.67 : -2218.67
-2181.38 : 1157.38
-354.97 : -669.03
-783.65 : -240.35
452.99 : -1476.99
-1131.99 : 107.99
-89.18 : -934.82
-560.84 : -463.16
4855.18 : -5879.18
-10319.92 : 9295.92
-485.27 : -538.73
-973.20 : -50.80
56.40 : -1080.40
-1586.00 : 562.00
-267.92 : -756.08
-693.43 : -330.57
932.90 : -1956.90
-2529.73 : 1505.73
-382.08 : -641.92
-816.75 : -207.25
348.19 : -1372.19
-1197.94 : 173.94
-129.83 : -894.17
-586.34 : -437.66
3014.12 : -4038.12
-3892.14 : 2868.14
-434.45 : -589.55
-889.30 : -134.70
182.80 : -1206.80
-1360.31 : 336.31
-202.98 : -821.02
-638.58 : -385.42
1558.95 : -2582.95
-1929.22 : 905.22
-327.03 : -696.97
-752.24 : -271.76
579.18 : -1603.18
-1073.43 : 49.43
-45.08 : -978.92
-535.58 : -488.42
10605.88 : -11629.88
-19050.18 : 18026.18
-497.86 : -526.14
-996.48 : -27.52
29.08 : -1053.08
-1657.55 : 633.55
-283.16 : -740.84
-707.70 : -316.30
827.53 : -1851.53
-2759.76 : 1735.76
-395.38 : -628.62
-834.02 : -189.98
302.05 : -1326.05
-1234.27 : 210.27
-149.05 : -874.95
-599.22 : -424.78
2493.44 : -3517.44
-4560.90 : 3536.90
-447.26 : -576.74
-909.05 : -114.95
148.23 : -1172.23
-1409.38 : 385.38
-219.88 : -804.12
-652.00 : -372.00
1360.46 : -2384.46
-2046.03 : 1022.03
-341.11 : -682.89
-767.75 : -256.25
512.99 : -1536.99
-1101.88 : 77.88
-67.60 : -956.40
-548.19 : -475.81
6731.87 : -7755.87
-7174.35 : 6150.35
-472.65 : -551.35
-950.92 : -73.08
85.25 : -1109.25
-1521.45 : 497.45
-252.31 : -771.69
-679.40 : -344.60
1053.96 : -2077.96
-2340.29 : 1316.29
-368.62 : -655.38
-799.97 : -224.03
398.31 : -1422.31
-1163.93 : 139.93
-109.90 : -914.10
-573.56 : -450.44
3746.69 : -4770.69
-3409.92 : 2385.92
-421.54 : -602.46
-870.25 : -153.75
219.74 : -1243.74
-1315.07 : 291.07
-185.57 : -838.43
-625.32 : -398.68
1801.21 : -2825.21
-1827.28 : 803.28
-312.69 : -711.31
-737.08 : -286.92
652.69 : -1676.69
-1046.48 : 22.48
-21.53 : -1002.47
-523.00 : -501.00
23325.20 : -24349.20
-33886.59 : 32862.59
-504.15 : -519.85
-1008.53 : -15.47
15.95 : -1039.95
-1696.36 : 672.36
-290.66 : -733.34
-714.93 : -309.07
779.77 : -1803.77
-2894.40 : 1870.40
-401.97 : -622.03
-842.86 : -181.14
280.31 : -1304.31
-1253.39 : 229.39
-158.41 : -865.59
-605.70 : -418.30
2285.62 : -3309.62
-5003.04 : 3979.04
-453.63 : -570.37
-919.21 : -104.79
131.76 : -1155.76
-1435.52 : 411.52
-228.15 : -795.85
-658.78 : -365.22
1274.02 : -2298.02
-2111.11 : 1087.11
-348.07 : -675.93
-775.65 : -248.35
482.28 : -1506.28
-1116.72 : 92.72
-78.50 : -945.50
-554.51 : -469.49
5654.82 : -6678.82
-8447.96 : 7423.96
-478.97 : -545.03
-961.94 : -62.06
70.62 : -1094.62
-1552.92 : 528.92
-260.16 : -763.84
-686.38 : -337.62
991.25 : -2015.25
-2430.66 : 1406.66
-375.37 : -648.63
-808.30 : -215.70
372.72 : -1396.72
-1180.67 : 156.67
-119.96 : -904.04
-579.94 : -444.06
3346.53 : -4370.53
-3632.99 : 2608.99
-428.01 : -595.99
-879.69 : -144.31
200.95 : -1224.95
-1337.24 : 313.24
-194.34 : -829.66
-631.93 : -392.07
1673.74 : -2697.74
-1876.58 : 852.58
-319.89 : -704.11
-744.62 : -279.38
614.94 : -1638.94
-1059.78 : 35.78
-33.44 : -990.56
-529.29 : -494.71
14653.70 : -15677.70
-13342.58 : 12318.58
-491.57 : -532.43
-984.71 : -39.29
42.56 : -1066.56
-1620.82 : 596.82
-275.58 : -748.42
-700.53 : -323.47
878.46 : -1902.46
-2638.88 : 1614.88
-388.75 : -635.25
-825.32 : -198.68
324.66 : -1348.66
-1215.80 : 191.80
-139.53 : -884.47
-592.77 : -431.23
2733.53 : -3757.53
-4196.99 : 3172.99
-440.86 : -583.14
-899.08 : -124.92
165.23 : -1189.23
-1384.33 : 360.33
-211.49 : -812.51
-645.27 : -378.73
1455.03 : -2479.03
-1985.56 : 961.56
-334.10 : -689.90
-759.95 : -264.05
545.25 : -1569.25
-1087.46 : 63.46
-56.46 : -967.54
-541.88 : -482.12
8261.53 : -9285.53
-6251.50 : 5227.50
-466.33 : -557.67
-940.13 : -83.87
100.29 : -1124.29
-1491.46 : 467.46
-244.36 : -779.64
-672.47 : -351.53
1121.56 : -2145.56
-2257.51 : 1233.51
-361.82 : -662.18
-791.76 : -232.24
425.04 : -1449.04
-1147.72 : 123.72
-99.64 : -924.36
-567.19 : -456.81
4237.83 : -5261.83
-3215.82 : 2191.82
-415.05 : -608.95
-860.97 : -163.03
239.20 : -1263.20
-1293.74 : 269.74
-176.67 : -847.33
-618.75 : -405.25
1943.66 : -2967.66
-1780.99 : 756.99
-305.42 : -718.58
-729.62 : -294.38
692.60 : -1716.60
-1033.51 : 9.51
-9.34 : -1014.66
-516.71 : -507.29
55115.11 : -56139.11
-56139.11 : 55115.11
-507.29 : -516.71
-1014.66 : -9.34
9.51 : -1033.51
-1716.60 : 692.60
-294.38 : -729.62
-718.58 : -305.42
756.99 : -1780.99
-2967.66 : 1943.66
-405.25 : -618.75
-847.33 : -176.67
269.74 : -1293.74
-1263.20 : 239.20
-163.03 : -860.97
-608.95 : -415.05
2191.82 : -3215.82
-5261.83 : 4237.83
-456.81 : -567.19
-924.36 : -99.64
123.72 : -1147.72
-1449.04 : 425.04
-232.24 : -791.76
-662.18 : -361.82
1233.51 : -2257.51
-2145.56 : 1121.56
-351.53 : -672.47
-779.64 : -244.36
467.46 : -1491.46
-1124.29 : 100.29
-83.87 : -940.13
-557.67 : -466.33
5227.50 : -6251.50
-9285.53 : 8261.53
-482.12 : -541.88
-967.54 : -56.46
63.46 : -1087.46
-1569.25 : 545.25
-264.05 : -759.95
-689.90 : -334.10
961.56 : -1985.56
-2479.03 : 1455.03
-378.73 : -645.27
-812.51 : -211.49
360.33 : -1384.33
-1189.23 : 165.23
-124.92 : -899.08
-583.14 : -440.86
3172.99 : -4196.99
-3757.53 : 2733.53
-431.23 : -592.77
-884.47 : -139.53
191.80 : -1215.80
-1348.66 : 324.66
-198.68 : -825.32
-635.25 : -388.75
1614.88 : -2638.88
-1902.46 : 878.46
-323.47 : -700.53
-748.42 : -275.58
596.82 : -1620.82
-1066.56 : 42.56
-39.29 : -984.71
-532.43 : -491.57
12318.58 : -13342.58
-15677.70 : 14653.70
-494.71 : -529.29
-990.56 : -33.44
35.78 : -1059.78
-1638.94 : 614.94
-279.38 : -744.62
-704.11 : -319.89
852.58 : -1876.58
-2697.74 : 1673.74
-392.07 : -631.93
-829.66 : -194.34
313.24 : -1337.24
-1224.95 : 200.95
-144.31 : -879.69
-595.99 : -428.01
2608.99 : -3632.99
-4370.53 : 3346.53
-444.06 : -579.94
-904.04 : -119.96
156.67 : -1180.67
-1396.72 : 372.72
-215.70 : -808.30
-648.63 : -375.37
1406.66 : -2430.66
-2015.25 : 991.25
-337.62 : -686.38
-763.84 : -260.16
528.92 : -1552.92
-1094.62 : 70.62
-62.06 : -961.94
-545.03 : -478.97
7423.96 : -8447.96
-6678.82 : 5654.82
-469.49 : -554.51
-945.50 : -78.50
92.72 : -1116.72
-1506.28 : 482.28
-248.35 : -775.65
-675.93 : -348.07
1087.11 : -2111.11
-2298.02 : 1274.02
-365.22 : -658.78
-795.85 : -228.15
411.52 : -1435.52
-1155.76 : 131.76
-104.79 : -919.21
-570.37 : -453.63
3979.04 : -5003.04
-3309.62 : 2285.62
-418.30 : -605.70
-865.59 : -158.41
229.39 : -1253.39
-1304.31 : 280.31
-181.14 : -842.86
-622.03 : -401.97
1870.40 : -2894.40
-1803.77 : 779.77
-309.07 : -714.93
-733.34 : -290.66
672.36 : -1696.36
-1039.95 : 15.95
-15.47 : -1008.53
-519.85 : -504.15
32862.59 : -33886.59
-24349.20 : 23325.20
-501.00 : -523.00
-1002.47 : -21.53
22.48 : -1046.48
-1676.69 : 652.69
-286.92 : -737.08
-711.31 : -312.69
803.28 : -1827.28
-2825.21 : 1801.21
-398.68 : -625.32
-838.43 : -185.57
291.07 : -1315.07
-1243.74 : 219.74
-153.75 : -870.25
-602.46 : -421.54
2385.92 : -3409.92
-4770.69 : 3746.69
-450.44 : -573.56
-914.10 : -109.90
139.93 : -1163.93
-1422.31 : 398.31
-224.03 : -799.97
-655.38 : -368.62
1316.29 : -2340.29
-2077.96 : 1053.96
-344.60 : -679.40
-771.69 : -252.31
497.45 : -1521.45
-1109.25 : 85.25
-73.08 : -950.92
-551.35 : -472.65
6150.35 : -7174.35
-7755.87 : 6731.87
-475.81 : -548.19
-956.40 : -67.60
77.88 : -1101.88
-1536.99 : 512.99
-256.25 : -767.75
-682.89 : -341.11
1022.03 : -2046.03
-2384.46 : 1360.46
-372.00 : -652.00
-804.12 : -219.88
385.38 : -1409.38
-1172.23 : 148.23
-114.95 : -909.05
-576.74 : -447.26
3536.90 : -4560.90
-3517.44 : 2493.44
-424.78 : -599.22
-874.95 : -149.05
210.27 : -1234.27
-1326.05 : 302.05
-189.98 : -834.02
-628.62 : -395.38
1735.76 : -2759.76
-1851.53 : 827.53
-316.30 : -707.70
-740.84 : -283.16
633.55 : -1657.55
-1053.08 : 29.08
-27.52 : -996.48
-526.14 : -497.86
18026.18 : -19050.18
-11629.88 : 10605.88
-488.42 : -535.58
-978.92 : -45.08
49.43 : -1073.43
-1603.18 : 579.18
-271.76 : -752.24
-696.97 : -327.03
905.22 : -1929.22
-2582.95 : 1558.95
-385.42 : -638.58
-821.02 : -202.98
336.31 : -1360.31
-1206.80 : 182.80
-134.70 : -889.30
-589.55 : -434.45
2868.14 : -3892.14
-4038.12 : 3014.12
-437.66 : -586.34
-894.17 : -129.83
173.94 : -1197.94
-1372.19 : 348.19
-207.25 : -816.75
-641.92 : -382.08
1505.73 : -2529.73
-1956.90 : 932.90
-330.57 : -693.43
-756.08 : -267.92
562.00 : -1586.00
-1080.40 : 56.40
-50.80 : -973.20
-538.73 : -485.27
9295.92 : -10319.92
-5879.18 : 4855.18
-463.16 : -560.84
-934.82 : -89.18
107.99 : -1131.99
-1476.99 : 452.99
-240.35 : -783.65
-669.03 : -354.97
1157.38 : -2181.38
-2218.67 : 1194.67
-358.40 : -665.60
-787.69 : -236.31
438.86 : -1462.86
-1139.79 : 115.79
-94.43 : -929.57
-564.01 : -459.99
4527.86 : -5551.86
-3127.92 : 2103.92
-411.79 : -612.21
-856.38 : -167.62
249.20 : -1273.20
-1283.37 : 259.37
-172.16 : -851.84
-615.48 : -408.52
2021.35 : -3045.35
-1758.88 : 734.88
-301.76 : -722.24
-725.92 : -298.08
713.43 : -1737.43
-1027.15 : 3.15
-3.13 : -1020.87
-513.57 : -510.43
166373.53 : -167397.53
